user_id,item_name,raiting
Zippedthought,Batman™: Arkham Origins,5
Zodrodo,Counter-Strike: Global Offensive,5
zodiac5367,AdVenture Capitalist,1
76561197990997704,DARK SOULS III,5
76561198064281993,Terraria,5
76561198076271617,APB Reloaded,5
zomgieee,Smashmuck Champions,5
ZONEcold,ARK: Survival Evolved,5
MyZan1ty,Loadout,5
zoom-the-flash,Counter-Strike: Global Offensive,5
ZoomZoom0,Evolve Stage 2,3
-Zovix-,Transformice,2
JyizerHD,Counter-Strike: Global Offensive,5
zsharoarkbr,Warehouse and Logistics Simulator,4
ZukiniMuncher,Victoria II,3
zukuta,Ricochet,5
76561198079341114,Robocraft,3
Zychratic,Swordsman,1
keemotherapy,Brick-Force,4
76561198042867998,DARK SOULS III,1
76561198050724983,America's Army: Proving Grounds,4
76561198083985268,Kingdoms,5
uselessmirror56,The Elder Scrolls V: Skyrim,5
Dankest-Meme,PAYDAY 2,4
76561198101298586,Brothers - A Tale of Two Sons,5
76561198074603436,RADical ROACH Deluxe Edition,4
76561198058894990,Dirty Bomb,5
SimonCheahYeeFei,DiRT Rally,5
Tydirium_762,Counter-Strike: Global Offensive,4
EnduringCircle,Stronghold Crusader HD,1
Demkriticz,From The Depths,5
76561198090486045,PAYDAY 2,3
john117777688888,Grand Theft Auto V,5
76561198048365774,Call of Duty: Advanced Warfare,1
aufurnitro,Counter-Strike: Global Offensive,1
76561198048701431,Portal 2,5
76561198062516378,State of Decay,1
62245757454,BattleBlock Theater,5
76561198035607780,Cry of Fear,1
dragondrift,Hover : Revolt Of Gamers,5
76561198059865237,Insurgency,5
76561198084797537,Dead by Daylight,1
tsunamitad,Prison Architect,5
76561198028608367,Burnout Paradise: The Ultimate Box,5
CaptainFantasy,Murder Miners,2
76561197988762135,UBERMOSH,5
dragonrage14,BioShock Infinite,5
thefreak9,Lords Of The Fallen,1
mordredinhafofs,PAYDAY 2,4
76561198121764922,Starbound,5
Lunafyr,Counter-Strike: Global Offensive,3
conordarley1998,X Rebirth,1
76561198089610857,H1Z1: Just Survive,5
ciclaspa,BattleBlock Theater,4
76561198018026822,Survival: Postapocalypse Now,5
76561198071561558,PlanetSide 2,5
rainbinealwayscool,BattleBlock Theater,5
dopeywhitefrost,AirMech,5
76561198105239601,METAL GEAR SOLID V: THE PHANTOM PAIN,3
paulomilitao,Tom Clancy's Rainbow Six Siege,4
76561198059981483,Left 4 Dead 2,5
bolachadepijama,PAYDAY 2,1
scrodobaggins,Heroes & Generals,5
Lordcrepper,DayZ,5
76561198094455101,Garry's Mod,5
madhouseau,Garry's Mod,1
neon10profile,Counter-Strike: Global Offensive,4
76561197993538123,Counter-Strike: Global Offensive,5
nofeardave83,Depth,5
76561198058479647,Defiance,5
quickkandy98,Call of Duty: Black Ops II,5
pootispentry,Garry's Mod,5
Liberityneverdies,Stranded Deep,5
theavatar2006,Counter-Strike: Global Offensive,5
76561197965263006,Counter-Strike: Global Offensive,3
76561198061652531,Killing Floor 2,5
Blackbirdm3,Monstrum ,1
Scarffolfby,No Man's Sky,2
76561198043456895,The Binding of Isaac,5
Phoenix883,Executive Assault,5
Zilbong,Banished,5
5856565456564,Darksiders,5
76561198057035287,Garry's Mod,3
Exphia,Black Mesa,3
76561198070351452,Garry's Mod,1
Tobyrox9,Planetary Annihilation,1
76561197967664049,Verdun,3
76561198029237649,Tom Clancy's Ghost Recon Phantoms - NA,5
76561198084723982,FaceRig,5
Ninjachiicken,Unturned,3
SuperSalter3000,PAYDAY 2,5
82897172842109498141289,APB Reloaded,5
76561198213789371,Tales from the Borderlands,5
76561198112871140,Counter-Strike: Global Offensive,3
76561198085125302,Hearts of Iron III,5
DomJBrash,The Mighty Quest For Epic Loot,5
76561198060647143,Call of Duty: Black Ops III,1
76561198060108106,Fallout: New Vegas,4
TheIvanloco4,Blacklight: Retribution,4
Radsick,Saints Row IV,5
Fepa3,Heroes & Generals,5
swiggtyswoggtythatbootyismine,Dark Souls: Prepare to Die Edition,1
Juza1011,Skullgirls,5
76561198083145098,Dino D-Day,3
76561198047051392,Portal 2,3
76561198086317601,Rocket League,5
76561198140621477,Assassin's Creed II,1
seukuka,Supreme Ruler 2020: Gold,5
76561198070081680,Counter-Strike: Global Offensive,3
76561198093796919,Batla,1
LegendofLink2712,PlanetSide 2,5
creamybuthole,Zeno Clash 2,5
lucasvx273,FINAL FANTASY VII,1
xlukasmx,Waste Walkers,5
giogaming,TeraBlaster,4
Ne0NnNnNnNnN,7 Days to Die,1
epullay,SMITE,3
PanzerGuy,Counter-Strike,3
TeakayTK,DiRT Rally,5
mikolet,Mafia II,3
hentai_overlord,The Binding of Isaac,1
76561198088407985,Mortal Kombat X,3
76561198022820830,UFO: Afterlight,2
ArmoredSheild,Dragon's Dogma: Dark Arisen,3
76561197997238293,STAR WARS™: Knights of the Old Republic™,4
76561198045032714,The Stanley Parable,5
76561198063100139,Life Is Strange™,5
calldogedoggie,BioShock Infinite,5
HungasH1ppo,Sakura Clicker,3
LORDPESADAO,Kerbal Space Program,5
76561198045492271,Ultra Street Fighter IV,3
76561198043415920,Divinity: Original Sin (Classic),3
76561198028363291,Angry Video Game Nerd: The Movie,1
nicolasbrendo,ARK: Survival Evolved,1
PinkClouds,The Elder Scrolls V: Skyrim,5
JoshuaRasnier,Primal Fears,4
SilemerBall,Counter-Strike: Global Offensive,5
76561198077524603,SimCity 4 Deluxe,5
dominator221,Space Engineers,5
Hattyyy,Hand of Fate,5
diabloxfade,Surgeon Simulator,3
Richo931,IMSCARED,3
76561198073201686,PAYDAY: The Heist,1
Timmeh99,DayZ,1
SWAPQKL,The Elder Scrolls V: Skyrim,5
76561198086498571,Dust: An Elysian Tail,5
-Mad-,Lifeless Planet,1
j3nxxx,Dead Rising 2: Off the Record,1
76561198073135203,Portal 2,5
MrSir01,Men of War: Assault Squad,5
John_J_Rambo,Creeper World 3: Arc Eternal,5
76561198086388497,Counter-Strike: Global Offensive,3
76561198015981146,Loadout,5
76561198014210785,Loadout,5
76561198050051190,Serena,5
76561198094858770,DOOM,3
76561197967609413,Garry's Mod,5
frankiesayschillax,Darkest Dungeon,5
archy18,Total War: ROME II - Emperor Edition,5
76561198056818846,Tom Clancy's The Division,5
p9359o3678657084507384650274,DayZ,5
76561198043803212,Undertale,5
AwesomeReach,RIFT,5
76561198028619650,Vindictus,1
76561198091788480,Garry's Mod,1
00000000000000000001227,Pool Nation VR ,5
__biscuits,Lovely Planet,5
Wangachung,APB Reloaded,3
black-foxx,The Stanley Parable,5
76561198059450815,Counter-Strike: Global Offensive,1
76561198085285121,Outlast,3
76561198067429032,Terraria,3
76561198090642401,DiRT 3,3
CharlesMcknightly,Heroes & Generals,1
Christian_or_Brutal,Woodle Tree Adventures,1
76561198256961474,Loadout,1
76561198061834064,ORION: Prelude,3
CRUVOD,HuniePop,5
76561198050236419,POSTAL 2,3
genzzii,Castle Crashers,5
76561198049616002,"Warhammer 40,000: Eternal Crusade",1
76561198024826675,Call of Duty: Ghosts,5
herpaderpinaderpyworld,Risk of Rain,5
76561198035579456,Tom Clancy's Rainbow Six Siege,1
76561198050543795,Frontline Tactics,3
inloc,Garry's Mod,5
76561198011004336,Robocraft,5
76561198068441529,Aion,3
Eternal_Infernal,PAYDAY 2,3
76561198097177685,Fractured Space,1
76561198079671154,Max Payne 3,3
combatwombat893,Counter-Strike: Global Offensive,3
DrQuaz,Chivalry: Medieval Warfare,1
76561198101281530,AirMech,3
Frayl,The Witcher 3: Wild Hunt,5
76561198086687010,Insurgency,3
macintosh1122,Counter-Strike: Global Offensive,3
Fuzz_Melon,Counter-Strike: Global Offensive,1
Teoh1189,Garry's Mod,1
76561198055894293,Counter-Strike: Global Offensive,5
patpat14,Ace of Spades,5
76561198076246961,Mirror's Edge,1
samsamandhecancan,Left 4 Dead 2,5
Milzbrandthrox,Undertale,5
76561198064174945,One Day For Ched,1
JiAltair,Tactical Intervention,5
Wolf2311,Life Is Strange™,1
76561197998014300,War Thunder,5
pandainutil,Goat Simulator,3
juzzfuzz,EVE Online,1
absolutezero,Unturned,5
LordSpambot9000,Ultra Street Fighter IV,5
76561198003900936,Prison Architect,1
76561198070415543,Ratz Instagib 2.0,5
76561198071432694,Terraria,3
Luxzackian,Braid,5
76561197969020980,Interstellar Marines,5
76561198042397874,Codename CURE,5
maxximo_r,PAYDAY 2,1
SWu3da9W,Counter-Strike: Global Offensive,3
MedievalMagik,ARK: Survival Evolved,2
76561198026531048,PAYDAY 2,3
76561198081845576,Unturned,3
76561198049524520,Unturned,3
76561198063316459,Warframe,5
DorsalRootGanglionInspector,Game Dev Tycoon,5
mrgoatnipples,ARK: Survival Evolved,3
76561198022115367,Counter-Strike: Global Offensive,3
76561197997698322,Terraria,5
Necrosc,Fallout: New Vegas,1
jadziatuvok,Total War: WARHAMMER,2
76561198063988983,MapleStory,1
shez13,Killing Floor,3
NinjaAssasin420,Counter-Strike: Global Offensive,5
fruity8,Killing Floor,3
ohsoshiny,Counter-Strike: Global Offensive,1
usginger23,NEKOPARA Vol. 1,1
moondos,Garry's Mod,3
76561198132183055,Unturned,3
pjc001,Counter-Strike: Source,5
76561198015035218,PAYDAY 2,3
RandomSounds,Killing Floor,3
vonravend,Clicker Heroes,3
Rawex,Tom Clancy's Ghost Recon Phantoms - NA,3
76561198059611709,Counter-Strike: Global Offensive,3
LimitsAU,Killing Floor,3
76561198015886143,Command and Conquer 3: Tiberium Wars,1
76561197972261430,Trove,2
76561198073222743,Dead by Daylight,3
mcdicky,Garry's Mod,3
76561198042305409,Counter-Strike: Global Offensive,5
SaanMcC,Amnesia: The Dark Descent,3
sadisticsalmon,Street Fighter V,3
76561198054589097,Counter-Strike: Global Offensive,5
76561198054914056,Left 4 Dead 2,3
76561198084710933,"10,000,000",3
76561198035718256,Infestation: Survivor Stories Classic,3
76561197989039660,Counter-Strike: Global Offensive,3
76561198006527232,Counter-Strike: Global Offensive,5
76561198097647283,March of the Living,1
SkinnyPirate,HAWKEN,5
76561198057234651,Dishonored,3
76561198072782272,Loadout,1
SmokaBluntos,Goat Simulator,2
76561197977246575,Counter-Strike: Global Offensive,5
4123223232,Loadout,5
chevrcam,Counter-Strike: Global Offensive,5
markimoo2,Garry's Mod,3
AusRicho,The Elder Scrolls V: Skyrim,1
stabz0r,The Elder Scrolls V: Skyrim,1
stryder1012,The Mighty Quest For Epic Loot,3
snipergod31,Garry's Mod,1
TechEACS,Sakura Spirit,3
TechnoRoadie,Counter-Strike: Global Offensive,5
76561198067662523,WARMODE,1
LeafyIsH3r3,Grand Theft Auto V,5
utarran,Gotham City Impostors: Free To Play,5
Legendary_Blu,STAR WARS™: Knights of the Old Republic™,5
76561197966604253,Saints Row IV,3
gamingislife,Dead by Daylight,3
76561198066639843,Counter-Strike: Global Offensive,1
76561198079324266,GRID,3
Dead_Earth,Gas Guzzlers Extreme,5
76561197999673239,GunZ 2: The Second Duel,3
Walrusrick,Path of Exile,5
Theta5Who,Left 4 Dead 2,3
76561198078241519,NEKOPALIVE,1
76561198044052496,Just Cause 2,5
76561198083933218,Counter-Strike: Global Offensive,5
76561198072402200,Garry's Mod,5
76561198087950285,Year Walk,1
76561198005343510,Hitman: Absolution,5
Reaper_yU,Rust,4
Gabo9,Assassin's Creed® III,3
76561198069536565,Blacklight: Retribution,5
76561198118874302,Borderlands 2,5
kanzabrand,War Inc. Battlezone,1
76561198072397755,Counter-Strike: Global Offensive,4
stalkerzebra,Dead Island: Epidemic,5
tygewalker,GRID,5
76561198056455203,Realm of the Mad God,5
praquefazeissu,The Elder Scrolls V: Skyrim,5
crossfire3240,DayZ,5
Bananasbananas,Rust,5
64723864,Unturned,3
chanonth1,Rising Storm/Red Orchestra 2 Multiplayer,5
76561198091582959,Garry's Mod,1
76561198068181829,S.T.A.L.K.E.R.: Call of Pripyat,5
diszterstartex,Counter-Strike: Global Offensive,5
Ahahahahahahahahahahahadick,Counter-Strike: Global Offensive,1
76561198012943559,Counter-Strike: Global Offensive,3
76561198051966070,Just Cause 2,5
ninjatomato,Counter-Strike: Global Offensive,3
76561198072074537,Tom Clancy's The Division,4
EverythingSpot,UberStrike,5
xxxextremenoobxxx,PlanetSide 2,1
AguiaAfricana,Middle-earth: Shadow of Mordor,5
Dante1899,Infestation: Survivor Stories Classic,5
renanhr,PAYDAY 2,5
76561198060557951,Dying Light,3
Kito7,Yet Another Zombie Defense,5
IAmAbel,Garry's Mod,5
aeyo,Left 4 Dead 2,5
Spawnofelfdude,PAYDAY 2,3
superdedicated,Half-Life 2,5
coutlindo,Toribash,5
goneckahorse,Rust,5
76561197965205416,Surgeon Simulator,5
Kiwi4Life,Undertale,5
featherbear,Counter-Strike: Global Offensive,5
SC3SynC,Carmageddon Max Pack,3
zwanzigdrei,Counter-Strike: Global Offensive,5
jlpicapica,Counter-Strike: Global Offensive,5
hypodermic,Infestation: Survivor Stories Classic,5
thugnificent,Echoes+,1
76561198076120449,Dead Island: Epidemic,1
bluelite45,PAYDAY 2,5
PonPonPony,Unturned,1
DogeWithDaSwegAndDew,Men of War: Assault Squad 2,1
Predator_XD,Fieldrunners 2,5
TBDZN,PAYDAY 2,3
kuhn_dog2323,Killing Floor,5
27601MCM,The Walking Dead,1
DeliciousTissue,Command and Conquer 3: Kane's Wrath,5
QwerkySyntax,Fallout: New Vegas,5
heisawizard,The Mighty Quest For Epic Loot,1
71251241,Starbound,5
Eddy_Tan,RUNNING WITH RIFLES,3
Yuriss,Borderlands 2,5
RuslaNLoveStefochka,Loadout,3
Shaumenka,Arma 3,3
76561198073919095,Just Cause 2,3
76561198194147630,Sid Meier's Civilization V,5
76561198086834544,Garry's Mod,3
mestoneheart,Praetorians,5
Code_29,Castle Crashers,1
76561198091714349,Loadout,3
northisbae,Loadout,5
76561198080157237,SAMOLIOTIK,1
76561198117710446,Counter-Strike: Global Offensive,1
bbcfbmnnhndgfghkdjjfd,Mount Your Friends,3
76561198099742716,"House of 1,000 Doors - Family Secrets",5
Coolmouse,Killing Floor,5
bright43,Counter-Strike: Global Offensive,3
76561198084567211,MX vs. ATV Reflex,1
76561197995192202,Left 4 Dead 2,3
33215469,Counter-Strike: Global Offensive,1
DavieTheCheese,Counter-Strike: Global Offensive,3
76561198079653655,Counter-Strike: Global Offensive,5
once-i-was-7-years-old,Don't Starve Together,5
Nightmare28,Counter-Strike: Global Offensive,5
76561198084079139,Garry's Mod,3
malakoiemhebraicodevasso,PAYDAY 2,5
76561198077236598,Counter-Strike: Global Offensive,1
KangGetRekt,Terraria,5
leeooel123456,Firewatch,5
76561198089779183,PAYDAY 2,1
76561198086392619,Lead and Gold - Gangs of the Wild West,1
76561198112249349,Left 4 Dead 2,1
boat1230,Echoes+,5
thir13enhand,Sakura Spirit,1
76561198067664442,Counter-Strike: Global Offensive,3
76561198089545153,Counter-Strike: Global Offensive,1
76561198061800268,Killing Floor 2,4
gangGGR,The Legend of Korra™,5
Marixtao,Terraria,5
76561198048945491,Bad Rats,5
BonusZx,Warframe,5
76561198093944702,PAYDAY 2,1
ghost-loli,Realm of the Mad God,5
76561198073620268,Rust,5
76561198090694948,Spiral Knights,3
TURTLESYEA,Panzermadels: Tank Dating Simulator,1
difera,Grand Theft Auto V,5
teletame,Counter-Strike: Global Offensive,3
76561198074918909,Unturned,5
ninjalord,Ace of Spades,3
76561198101219872,Borderlands 2,3
I_Was_Just_In_Beaver,Driver: Parallel Lines,5
KlaudC,Subnautica,3
Llama_Cheese,Emily is Away,1
lambofreak4ever,The Walking Dead,1
Badly306,Rocket League,3
Jabooni,Counter-Strike: Source,3
76561198031208554,The Elder Scrolls V: Skyrim,1
76561198082597238,Counter-Strike: Global Offensive,3
Dankulicious,Poker Night 2,5
76561198211545443,Roguelands,5
KingBlobfish,Counter-Strike: Global Offensive,3
Healfire,Counter-Strike: Global Offensive,5
76561198080080397,The Elder Scrolls Online: Tamriel Unlimited,5
movienationscom,Don't Starve,3
Buccatai,Counter-Strike: Global Offensive,1
Mintez,Counter-Strike: Global Offensive,3
76561198073201099,Counter-Strike: Global Offensive,1
76561198068434328,Counter-Strike: Global Offensive,5
76561198013532168,Garry's Mod,5
76561198058868190,Counter-Strike: Global Offensive,5
WindowsSteam,Counter-Strike: Global Offensive,1
X-Evolution,Blacklight: Retribution,5
76561198072280866,Counter-Strike: Global Offensive,5
76561198026999637,Counter-Strike: Global Offensive,5
rorty,Counter-Strike: Global Offensive,3
REBAS_AS_F-T,Counter-Strike: Global Offensive,3
terrorsyth,Combat Arms,5
76561198083393255,Tom Clancy's Rainbow Six Siege,1
76561198062092084,Counter-Strike: Global Offensive,1
76561198065330196,Undertale,5
virex4,Counter-Strike: Global Offensive,5
76561198069178587,Welcome to the Game,1
onimasa803,Counter-Strike: Global Offensive,5
IcecoldNZ,No Man's Sky,1
76561198067286387,Counter-Strike: Global Offensive,1
_Harbinger_,Counter-Strike: Global Offensive,3
KHANIMAX,Strife,1
Altair6681,Counter-Strike: Global Offensive,3
poohgoddevil,Unturned,3
MladshiyLlama,Loadout,5
76561198095322616,Counter-Strike: Global Offensive,1
76561198079033916,Elsword,3
chickenzrulz,Tom Clancy's Rainbow Six Siege,3
76561198066320895,Terraria,3
bantiacmd,Robocraft,1
76561198061357639,Hyperdimension Neptunia Re;Birth2 Sisters Generation,1
76561198057125811,Tom Clancy's Ghost Recon Phantoms - NA,5
epicbumface,Dino D-Day,1
LoiroG,Rust,5
76561198077295459,Counter-Strike: Global Offensive,1
dalebaxter,Counter-Strike: Source,5
MarineAnimal,Counter-Strike: Global Offensive,1
76561198086141910,Garry's Mod,1
thinkglobal,Left 4 Dead 2,3
76561198066544547,Unturned,5
76561198101093216,Mirror's Edge,1
QuirkyChicken,Counter-Strike: Global Offensive,1
GOLDENFREDRICKSTAR,Counter-Strike: Global Offensive,1
figoleu,Cities: Skylines,3
_steelphantom,Counter-Strike: Global Offensive,2
lovemorezeebanda,Counter-Strike: Global Offensive,3
76561198074940658,Warframe,1
76561198092422168,Realm of the Mad God,1
BlazingTheAmazing,Stardew Valley,5
76561198074200838,Insurgency,5
76561198066950280,Realm of the Mad God,1
76561198071592038,Ace of Spades,4
InstigatorAU,Stardew Valley,1
76561198085301805,Garry's Mod,1
dead_slayer,Nether,5
theonethatrapes,Counter-Strike: Global Offensive,3
76561198090274308,H1Z1: Just Survive,2
nothingbeatsme,Panzar,5
m4ko23,Dirty Bomb,5
76561198068887466,Terraria,5
Ameerthetrickster,Goat Simulator,3
quepasoamiguito,Left 4 Dead 2,5
76561198098653023,Counter-Strike: Source,5
AquilliusRanger,LEGO® Batman™ 3: Beyond Gotham,5
76561198202398471,Hotline Miami 2: Wrong Number,1
ToxWolf,Garry's Mod,5
76561198074819329,Terraria,3
Ctoer,Welcome to the Game,1
76561198085082149,Goat Simulator,5
Slavishbear,Counter-Strike: Global Offensive,1
76561198058477537,Killing Floor,1
76561198092674729,Defiance,1
76561198066133892,APB Reloaded,5
LemuriaLight,Garry's Mod,5
ExaultGG,No More Room in Hell,5
Caveknight5,Loadout,5
38927497,Stardew Valley,5
402553929,The Binding of Isaac: Rebirth,5
76561198096694241,DayZ,5
76561198047472267,Chivalry: Medieval Warfare,3
Kyercon,Grand Theft Auto: Episodes from Liberty City,5
76561198010280507,The Binding of Isaac,3
aussiebloke_,No More Room in Hell,1
damo4lyf,Garry's Mod,5
76561198063575392,DayZ,5
76561198065639052,Robocraft,5
AwpDerp,Hotline Miami,3
amann99,Crysis 2 Maximum Edition,3
76561198087197141,PAYDAY 2,3
CorporalDucky,Natural Selection 2,3
28042005,Ori and the Blind Forest,1
76561198094966673,Super Monday Night Combat,3
drnipslip,The Binding of Isaac,3
76561198075451549,Might & Magic: Heroes VI,4
blackburnscout,DayZ,1
YourWorstEnemy,No Man's Sky,2
itsaprofileaboutnothing,Evoland,1
76561198016834817,Tom Clancy's The Division,3
Jettsu,Left 4 Dead,3
LachieCS,GOD EATER 2 Rage Burst,3
imjeans,Fairy Fencer F,3
76561198086820025,Love at First Sight,5
76561198106282354,Five Nights at Freddy's 3,1
Flakerinos,Counter-Strike: Global Offensive,5
G77777,Counter-Strike: Global Offensive,1
76561198059411271,Counter-Strike: Global Offensive,3
me11111111,Skullgirls,3
76561198059727818,Mount Your Friends,1
Zezluy,HITMAN™,3
DeeJayGames_,Counter-Strike: Global Offensive,3
76561198057787590,Counter-Strike: Global Offensive,3
tchannygod,The Escapists,5
PlzHelpMeThink,PAYDAY 2,5
76561198117985210,PlanetSide 2,5
emorisu,FreeStyle2: Street Basketball,3
chazb221,Assassin's Creed Unity,1
fab2cent,Counter-Strike: Global Offensive,5
76561198080855979,Hitman: Absolution,3
TooManyDankMemes,Counter-Strike: Global Offensive,5
76561198072889555,Unturned,1
76561198068125971,Blacklight: Retribution,2
HewloThere,Liftoff,1
chrizzleyau,Garry's Mod,3
synCHROniced,Path of Exile,3
76561198054088781,Rust,3
EliteJohnnyElite,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst,3
atornaz,To the Moon,3
76561198028258767,Audiosurf,3
YOuevenRoBOtMeOw,Terraria,3
29998000,NEKOPARA Vol. 1,5
l0se,Skullgirls,3
pro100van4eg,Half-Life 2,3
76561198232483600,Counter-Strike: Global Offensive,3
76561198089360928,Warframe,3
InDoMieEnakz,DayZ,3
jacmacg,Terraria,3
jamesmasterx,Prison Architect,5
captainjaydo,Saints Row IV,4
76561198064752728,Five Nights at Freddy's,2
